"Product Name","Description","Brand","ProductPageUrl","OverallRatingRange","SecondaryRatingsAveragesQuality","SecondaryRatingsAveragesValue","Id","CID","SourceClient","LastModificationTime","LastModeratedTime","ProductId","CampaignId","UserLocation","AuthorId","IsFeatured","TotalClientResponseCount","TotalCommentCount","Rating","IsRecommended","Helpfulness","TotalFeedbackCount","TotalNegativeFeedbackCount","TotalPositiveFeedbackCount","ModerationStatus","SubmissionTime","ReviewText","Title","UserNickname","SecondaryRatings_Value_Value","SecondaryRatings_Quality_Value"
"Effaclar Serum","Pore-Refining Anti-Aging Serum: Fights imperfections and the signs of aging for clearer, younger-looking skin. Visibly tightens pores and refines skin texture.","La Roche Posay","https://www.beautyboutique.ca/Brands/La-Roche-Posay/Effaclar-Serum/p/BB_3337872413155","5","4.28571428571","4.42857142857","176892675","08325e02-38bd-5cbd-8974-8161c9f544d4","beautyboutique","2017-02-21T00:15:12.000+00:00","2017-02-21T00:15:12.000+00:00","3337872413155","BV_REVIEW_DISPLAY","St. John's, NL, Canada","sg4lcrzmbf20foomty6kqup48","False","0","0","5","True","","0","0","0","APPROVED","2017-02-20T23:51:28.000+00:00","love this product. super help to tighten enlarging pores. absorbs quickly so it is great under daytime makeup but I like it best at night with a moisturizer on top.","personal favorite","East Coast Girl","5","5"
"Effaclar Serum","Pore-Refining Anti-Aging Serum: Fights imperfections and the signs of aging for clearer, younger-looking skin. Visibly tightens pores and refines skin texture.","La Roche Posay","https://www.beautyboutique.ca/Brands/La-Roche-Posay/Effaclar-Serum/p/BB_3337872413155","5","4.28571428571","4.42857142857","177133230","8695f9ef-f2b2-5414-9126-c28b1d7539ca","beautyboutique","2017-02-23T18:00:14.000+00:00","2017-02-23T18:00:14.000+00:00","3337872413155","BV_REVIEW_DISPLAY","Markham, ON, Canada","368vet3lpkiyzfdd75fq58ljc","False","0","0","5","True","","0","0","0","APPROVED","2017-02-23T17:41:23.000+00:00","I recently purchased the new effaclar serum and I absolutely love it! I started using it as a make up base as well and it makes the skin look amazing!","Great Make Up Base","stefmarc","5","5"
"Effaclar Serum","Pore-Refining Anti-Aging Serum: Fights imperfections and the signs of aging for clearer, younger-looking skin. Visibly tightens pores and refines skin texture.","La Roche Posay","https://www.beautyboutique.ca/Brands/La-Roche-Posay/Effaclar-Serum/p/BB_3337872413155","5","4.28571428571","4.42857142857","177977743","1b7b2966-4a96-5bfd-9541-c62588b42c01","beautyboutique","2017-03-06T12:00:27.000+00:00","2017-03-06T12:00:27.000+00:00","3337872413155","BV_REVIEW_DISPLAY","Toronto, ON, Canada","aw1ve5yagsnjidkitwocstx6l","False","0","0","3","False","","0","0","0","APPROVED","2017-03-06T07:45:16.000+00:00","I was excited about this product but found the alcohol content was too high in this serum and was too drying.","Alcohol content too high","AmyS","3","2"
"Effaclar Serum","Pore-Refining Anti-Aging Serum: Fights imperfections and the signs of aging for clearer, younger-looking skin. Visibly tightens pores and refines skin texture.","La Roche Posay","https://www.beautyboutique.ca/Brands/La-Roche-Posay/Effaclar-Serum/p/BB_3337872413155","5","4.28571428571","4.42857142857","178318222","88227ef4-8da4-5cca-abaa-b749911c4b51","beautyboutique","2017-03-11T17:01:40.000+00:00","2017-03-11T17:01:40.000+00:00","3337872413155","BV_REVIEW_DISPLAY","","oqepjwqymc6p5s5gtf7dabmtl","False","0","0","4","True","","0","0","0","APPROVED","2017-03-11T16:32:58.000+00:00","Tightens pores; great looking skin!!  I recommend using twice a day to start.","Love iy","Natter08","4","4"
"Effaclar Serum","Pore-Refining Anti-Aging Serum: Fights imperfections and the signs of aging for clearer, younger-looking skin. Visibly tightens pores and refines skin texture.","La Roche Posay","https://www.beautyboutique.ca/Brands/La-Roche-Posay/Effaclar-Serum/p/BB_3337872413155","5","4.28571428571","4.42857142857","172008513","4c61a94e-32bd-57bc-8e53-9e0ea52702a9","beautyboutique","2017-01-01T20:30:52.000+00:00","2017-01-01T20:30:52.000+00:00","3337872413155","BV_REVIEW_DISPLAY","Vaudreuil-Dorion, QC, Canada","6w1ge9ftp0gco9jmfmkgnxqk6","False","0","0","4","True","","0","0","0","APPROVED","2016-12-30T19:22:48.000+00:00","I used to buy the Effaclar cream in a small tube but this is far more active","I recommend it strongly","GinQ","4","4"
"Ideal Body Hand & Nail Cream","Deep hydration for hands with anti-dark spots action and nails protection, in an ultra-sensorial texture.","Vichy","https://www.beautyboutique.ca/Categories/Derm-Skin-Care/Body/Body-Care/Ideal-Body-Hand-%26-Nail-Cream/p/BB_3337875419833","5","4.5","4.0","172263218","decd6c7a-1c55-5fd3-bc57-3843f3b07188","beautyboutique","2017-01-05T14:15:24.000+00:00","2017-01-05T14:15:24.000+00:00","3337875419833","BV_REVIEW_DISPLAY","Thornhill, Ontario","dga1b4us99exwqbzovwkogy2u","False","0","0","4","True","1.0","2","0","2","APPROVED","2017-01-03T14:27:22.000+00:00","I bought this on recommendation from a friend, who told me it's the best hand cream out there.  And it really is.  I find it a little expensive at $10 for a small tube, but it is so worth it.  I do offer a 'squirt' to friends and family with rough and cracked skin, and so far everyone has been impressed from the first squirt.","Soft Uncracked skin","Esther","3","4"
"Ideal Body Hand & Nail Cream","Deep hydration for hands with anti-dark spots action and nails protection, in an ultra-sensorial texture.","Vichy","https://www.beautyboutique.ca/Categories/Derm-Skin-Care/Body/Body-Care/Ideal-Body-Hand-%26-Nail-Cream/p/BB_3337875419833","5","4.5","4.0","178618203","eafcbb54-61fb-51d2-a909-ead12cf98683","beautyboutique","2017-03-15T18:45:12.000+00:00","2017-03-15T18:45:12.000+00:00","3337875419833","BV_REVIEW_DISPLAY","Port Alberni, BC, Canada","l65daf297fdfxzu6crxxkvrv8","False","0","0","5","True","","0","0","0","APPROVED","2017-03-14T18:19:11.000+00:00","I was given this as a Christmas present and wasn't quite sure why, but I used it a few times and instantly fell in love with the product. My hands dry out pretty easily from the cleaning products I use at work but I keep a bottle of this in my purse and apply it to m hands at least twice a day and it works like magic! I haven't been able to stop buying it since I discovered it.","Amazing and hydrating!","Tashadevito","4","5"
"Ideal Body Hand & Nail Cream","Deep hydration for hands with anti-dark spots action and nails protection, in an ultra-sensorial texture.","Vichy","https://www.beautyboutique.ca/Categories/Derm-Skin-Care/Body/Body-Care/Ideal-Body-Hand-%26-Nail-Cream/p/BB_3337875419833","5","4.5","4.0","173376879","ce7a2999-59e4-5e05-a2b6-6e3a9e205dc9","beautyboutique","2017-01-20T13:45:24.000+00:00","2017-01-20T13:45:24.000+00:00","3337875419833","BV_REVIEW_DISPLAY","Toronto, ON, Canada","kxp29b9kq9pbpgpdq5e7k5w7u","False","0","0","3","False","","0","0","0","APPROVED","2017-01-20T00:59:51.000+00:00","I have very dry skin on my hands, and I'm on a quest for the best hand cream, so I decided to try this one. It feels nice, but it's not enough hydration for me. I'm not a fan of the smell, either. It's kind of perfumed, so if that kind of thing bothers your skin too, give this one a pass.","Not what I was hoping for","MusicalSoul","1","3"
"Ideal Body Hand & Nail Cream","Deep hydration for hands with anti-dark spots action and nails protection, in an ultra-sensorial texture.","Vichy","https://www.beautyboutique.ca/Categories/Derm-Skin-Care/Body/Body-Care/Ideal-Body-Hand-%26-Nail-Cream/p/BB_3337875419833","5","4.5","4.0","178439355","171c29b2-fb70-5c7b-86a9-90a42df2f9e2","beautyboutique","2017-03-13T15:45:25.000+00:00","2017-03-13T15:45:25.000+00:00","3337875419833","BV_REVIEW_DISPLAY","Toronto, ON, Canada","2wuz48u24re2tbt9grv8r5tg6","False","0","0","5","True","","0","0","0","APPROVED","2017-03-13T15:11:52.000+00:00","I was hesitant about it for the size and price, however, I use Vichy everywhere, so why not give it a try?
I keep one for work and on the go, I've noticed a difference with my cuticles and nails, keeps my hand hydrated and smoothed.
I'd buy it again.","Totally Ideal","GoldenZ","5","5"
"Ideal Body Hand & Nail Cream","Deep hydration for hands with anti-dark spots action and nails protection, in an ultra-sensorial texture.","Vichy","https://www.beautyboutique.ca/Categories/Derm-Skin-Care/Body/Body-Care/Ideal-Body-Hand-%26-Nail-Cream/p/BB_3337875419833","5","4.5","4.0","166171708","d0f89166-3db1-5423-9522-b2b00742dced","vichy-canada","2016-10-10T04:15:10.000+00:00","2016-10-10T04:15:10.000+00:00","3337875419833","BV_REVIEW_DISPLAY","","6k0uc2tmy5ji7j2e41vqd33e8","False","0","0","5","True","","0","0","0","APPROVED","2016-10-10T03:47:34.000+00:00","Love this product! I just bought it and it works great definitely a winner. Very soft and smooth formula, and smells great like the rest of the ideal body line. I am going to get a back up since its so small and Will need it a lot this winter","Nail and hand care","Reemsicle_714","",""
"Ideal Body Hand & Nail Cream","Deep hydration for hands with anti-dark spots action and nails protection, in an ultra-sensorial texture.","Vichy","https://www.beautyboutique.ca/Categories/Derm-Skin-Care/Body/Body-Care/Ideal-Body-Hand-%26-Nail-Cream/p/BB_3337875419833","5","4.5","4.0","178443090","282c3b39-2c56-5e36-9340-23d573df633e","beautyboutique","2017-03-13T16:15:19.000+00:00","2017-03-13T16:15:19.000+00:00","3337875419833","BV_REVIEW_DISPLAY","Montreal, QC, Canada","i6dbpsq2ngc4p70l3imhcb5li","False","0","0","5","True","","0","0","0","APPROVED","2017-03-13T15:31:09.000+00:00","I was given a sample size of this hand and nail cream after purchasing a Vichy Moisturizer and have used it daily since. A light creamy blend which is easily absorbed by the skin - leaving it feeling fresh and smooth hydrated!","Love this hand cream!","ChelC","5","5"
"Ideal Body Hand & Nail Cream","Deep hydration for hands with anti-dark spots action and nails protection, in an ultra-sensorial texture.","Vichy","https://www.beautyboutique.ca/Categories/Derm-Skin-Care/Body/Body-Care/Ideal-Body-Hand-%26-Nail-Cream/p/BB_3337875419833","5","4.5","4.0","179291152","b83dee7b-a35a-58e6-9825-f6da2d7cd5af","beautyboutique","2017-03-25T10:15:05.000+00:00","2017-03-25T10:15:05.000+00:00","3337875419833","BV_REVIEW_DISPLAY","Montreal, QC, Canada","h4ofdlmg2krm0xjzisnonluv9","False","0","0","4","True","","0","0","0","APPROVED","2017-03-23T21:35:45.000+00:00","I bought this for my winter dry skin.  It keeps my hands moisturized even after a few washings. The scent is a little strong but it wears off soon enough. I'd buy it again.","Effective","SonaEnRoute","4","5"
"Ideal Body Hand & Nail Cream","Deep hydration for hands with anti-dark spots action and nails protection, in an ultra-sensorial texture.","Vichy","https://www.beautyboutique.ca/Categories/Derm-Skin-Care/Body/Body-Care/Ideal-Body-Hand-%26-Nail-Cream/p/BB_3337875419833","5","4.5","4.0","178697394","4045c9b1-1e5e-52eb-a99f-a8848578c903","beautyboutique","2017-03-18T10:45:10.000+00:00","2017-03-18T10:45:10.000+00:00","3337875419833","BV_REVIEW_DISPLAY","Ottawa, ON, Canada","tykw7ya2w8d2jkvj59l4ggstp","False","0","0","4","True","","0","0","0","APPROVED","2017-03-16T13:56:32.000+00:00","I love that this product is not just hydrating but also helps soften my cuticles. Softly scented and fast absorbing, this is now part of my winter survival kit.","Great for Canadian winter","Norhardt","4","4"
"Ideal Body Hand & Nail Cream","Deep hydration for hands with anti-dark spots action and nails protection, in an ultra-sensorial texture.","Vichy","https://www.beautyboutique.ca/Categories/Derm-Skin-Care/Body/Body-Care/Ideal-Body-Hand-%26-Nail-Cream/p/BB_3337875419833","5","4.5","4.0","178985916","fd6b81d6-762b-5980-9305-e7cf74cdc26a","beautyboutique","2017-03-21T10:30:07.000+00:00","2017-03-21T10:30:07.000+00:00","3337875419833","BV_REVIEW_DISPLAY","Surrey, BC, Canada","e80bvb93wtx701k7k4wocfkzq","False","0","0","5","True","","0","0","0","APPROVED","2017-03-19T16:56:02.000+00:00","This is a lovely hand and nail cream.  It has a creamy rich texture and I use it every night to keep my hands moisturized.","Creamy rich texture!","Carolyn63","5","5"
"Ideal Body Hand & Nail Cream","Deep hydration for hands with anti-dark spots action and nails protection, in an ultra-sensorial texture.","Vichy","https://www.beautyboutique.ca/Categories/Derm-Skin-Care/Body/Body-Care/Ideal-Body-Hand-%26-Nail-Cream/p/BB_3337875419833","5","4.5","4.0","178296578","eb39c8c0-12ab-547a-be51-78afcbe4d40b","beautyboutique","2017-03-11T15:00:28.000+00:00","2017-03-11T15:00:28.000+00:00","3337875419833","BV_REVIEW_DISPLAY","Gander, NL, Canada","9z9rxsbuekhuh37lwlcpldsgz","False","0","0","5","True","","0","0","0","APPROVED","2017-03-11T14:38:43.000+00:00","Made my rough hands sooooo smooth and really liked the scent as well!!!","Great product!","Miss Molly","5","5"
"Ideal Body Hand & Nail Cream","Deep hydration for hands with anti-dark spots action and nails protection, in an ultra-sensorial texture.","Vichy","https://www.beautyboutique.ca/Categories/Derm-Skin-Care/Body/Body-Care/Ideal-Body-Hand-%26-Nail-Cream/p/BB_3337875419833","5","4.5","4.0","177575271","5e8ef937-0699-5f08-8486-e2329dd5b748","beautyboutique","2017-03-01T17:30:21.000+00:00","2017-03-01T17:30:21.000+00:00","3337875419833","BV_REVIEW_DISPLAY","Niagara Regional Municipality, ON, Canada","sjmrnvmsow3l8lesqg9v3y8dl","False","0","0","4","True","","0","0","0","APPROVED","2017-03-01T15:48:37.000+00:00","My hands and nails have never felt or looked this good","Nice stuff","Bea 123","4","4"
"Ideal Soleil Children's Lotion SPF 50 Face and Body","The photostable formula with Mexoryl XL, a patented broad spectrum filter, along with other powerful filters, protects the skin from UVA and UVB rays. Photostable, the formula doesn't lose its efficiency during sun exposure. Enriched with Vitamin E, it protects the skin against dehydration caused by the sun.","Vichy","https://www.beautyboutique.ca/Categories/Derm-Skin-Care/Body/Sun-Care/Ideal-Soleil-Children%27s-Lotion-SPF-50-Face-and-Body/p/BB_3337871320867","5","","","177838765","30fb5d5f-7132-53b4-90f8-8b97addef51d","vichy-canada","2017-03-04T15:00:25.000+00:00","2017-03-04T15:00:25.000+00:00","3337871320867","BV_REVIEW_DISPLAY","","ta4nh1u26w7kg2gm2kcfzrw9a","False","0","0","5","True","","0","0","0","APPROVED","2017-03-04T04:51:31.000+00:00","My 2 year old kept getting rashes/allergic reactions to various other brands of sunscreen. We tried this one and he has no irritation from it whatsoever. It is not greasy and absorbs quickly. I have sensitive skin as well and have never had any issues with any Vichy product.","Perfect for Sensitive/Atopic Skin","Sensitive Skin","",""
"Ideal Soleil Children's Lotion SPF 50 Face and Body","The photostable formula with Mexoryl XL, a patented broad spectrum filter, along with other powerful filters, protects the skin from UVA and UVB rays. Photostable, the formula doesn't lose its efficiency during sun exposure. Enriched with Vitamin E, it protects the skin against dehydration caused by the sun.","Vichy","https://www.beautyboutique.ca/Categories/Derm-Skin-Care/Body/Sun-Care/Ideal-Soleil-Children%27s-Lotion-SPF-50-Face-and-Body/p/BB_3337871320867","5","","","125130763","e5b60d5a-2fe9-5b6b-8bd4-e5dc4d4d62a2","vichy-canada","2016-01-27T17:30:24.000+00:00","2016-01-27T17:30:24.000+00:00","3337871320867","","","acchusc","False","0","0","5","","","0","0","0","APPROVED","2014-05-12T00:33:57.000+00:00","""Excellent product - no greasy feel - use for my daughter who has excema and all other products just made it worse or were greasy - This product is great.""","VICHY Sunscreen for Children","","",""
"Ideal Soleil After Sun Milk","Hydrating and soothing after-sun milk against dehydration and redness caused by the sun.","Vichy","https://www.beautyboutique.ca/Categories/Derm-Skin-Care/Body/Sun-Care/Ideal-Soleil-After-Sun-Milk/p/BB_3337871322724","5","","","125130478","a8e0bdae-858a-54bb-b3f7-aabed6b7a5d8","vichy-canada","2016-09-30T22:31:00.000+00:00","2016-09-30T22:31:00.000+00:00","3337871322724","","","afordham","False","0","0","5","","","0","0","0","APPROVED","2014-06-10T06:38:15.000+00:00","""I have used this for years. I hate lotions on my skin as it is always heavy and I feel like my skin is suffocating. This product is absolutely the opposite. I forget I have it on within five minutes and I absolutely LOVE THE SCENT. My husband has recently starting using it on his wind burned face and can't believe the relief he gets instantly. Please DON'T EVER CHANGE THIS WONDERFUL PRODUCT.""","After sun","","",""
"Magnolia Fresh Eyes","Cooling gel blend of Caffeine, Black Tea, and Daisy Flower Extract decreases the look of puffiness, dark circles, and wrinkles leaving skin around the delicate eye area looking visibly younger.","MyChelle Dermaceuticals","https://www.beautyboutique.ca/Categories/Skin-Care/Eyes/Eye-Care/Magnolia-Fresh-Eyes/p/BB_817291002206","5","5.0","5.0","178582729","9556b521-124c-5c90-80e6-17339eb6b1aa","beautyboutique","2017-03-15T14:30:22.000+00:00","2017-03-15T14:30:22.000+00:00","817291002206","BV_REVIEW_DISPLAY","Regina, SK, Canada","2c80jf57sfuwmimq6oka455iu","False","0","0","5","True","","0","0","0","APPROVED","2017-03-14T15:55:56.000+00:00","I have been using this two times a day for a week now and I am in love with this product. I definitely feel like I have fresh eyes and can see a noticeable difference. I love the consistency of the product as it makes it very easy to apply. I have sensitive skin and this product does not sting or irritate my skin. Since using this my husband asked if I have been doing something different because my skin looks amazing...only change has been adding this product to my routine. I feel like it really brightens my eyes!!  Going forward this will definitely be a must have for me.","Wonderful!","Mrs Y","5","5"
