"Product Name","Description","Brand","ProductPageUrl","OverallRatingRange","SecondaryRatingsAveragesQuality","SecondaryRatingsAveragesValue","Id","CID","SourceClient","LastModificationTime","LastModeratedTime","ProductId","CampaignId","UserLocation","AuthorId","IsFeatured","TotalClientResponseCount","TotalCommentCount","Rating","IsRecommended","Helpfulness","TotalFeedbackCount","TotalNegativeFeedbackCount","TotalPositiveFeedbackCount","ModerationStatus","SubmissionTime","ReviewText","Title","UserNickname","SecondaryRatings_Value_Value","SecondaryRatings_Quality_Value"
"Aquapower Normal Skin","OLIGO-THERMAL COMFORT CARE MOISTURIZING - ANTI-DRYNESS, BIOTHERM HOMME'S #1 BEST SELLING MOISTURIZER. The benefits of 5000 litres of thermal spa water have been concentrated into this ultra-moisturizing, fresh, and light cream gel, enriched with Pure Extract of Life Plankton.","Biotherm","https://www.beautyboutique.ca/Categories/Men/Skin-Care/Moisturizers/Aquapower-Normal-Skin/p/BB_3614271327352","5","4.5","4.5","56796280","d38f9cb0-cd92-5073-b7bc-8fa26b55b4fb","biotherm","2014-04-10T21:00:06.000+00:00","2014-04-10T21:00:06.000+00:00","3614271327352","BV_REVIEW_DISPLAY","","K-00600699","False","0","0","4","True","","0","0","0","APPROVED","2014-04-09T23:27:48.000+00:00","I am very happy with the product itself, however the pump stopped working after the 5th time using it.
I had to take the whole top bit of this out and start pushing the cream out manually to use it.
You guys really need to do something with the pump and packaging of this specific product.","Great product but aweful packaging","Ramtin","",""
"Aquapower Normal Skin","OLIGO-THERMAL COMFORT CARE MOISTURIZING - ANTI-DRYNESS, BIOTHERM HOMME'S #1 BEST SELLING MOISTURIZER. The benefits of 5000 litres of thermal spa water have been concentrated into this ultra-moisturizing, fresh, and light cream gel, enriched with Pure Extract of Life Plankton.","Biotherm","https://www.beautyboutique.ca/Categories/Men/Skin-Care/Moisturizers/Aquapower-Normal-Skin/p/BB_3614271327352","5","4.5","4.5","50768975","c59bbc42-0101-5d2e-b0f6-ae725dae99d3","biotherm","2013-12-19T22:15:08.000+00:00","2013-12-19T22:15:08.000+00:00","3614271327352","BV_PIE","California","K-00151559","False","0","0","5","","","0","0","0","APPROVED","2013-12-18T17:25:59.000+00:00","I have very dry skin, especially after shaving and washing. This product brings back the moisture like no other I've tried, and believe me I've tried a lot. It may be more expensive than other brands but it is money well spent. Well for me anyway.","Great smell!","Gerardd","",""
"Aquapower Normal Skin","OLIGO-THERMAL COMFORT CARE MOISTURIZING - ANTI-DRYNESS, BIOTHERM HOMME'S #1 BEST SELLING MOISTURIZER. The benefits of 5000 litres of thermal spa water have been concentrated into this ultra-moisturizing, fresh, and light cream gel, enriched with Pure Extract of Life Plankton.","Biotherm","https://www.beautyboutique.ca/Categories/Men/Skin-Care/Moisturizers/Aquapower-Normal-Skin/p/BB_3614271327352","5","4.5","4.5","54085642","4707d9c4-28ae-56b5-8fc4-5b55e4c4f439","biotherm","2014-02-17T17:00:26.000+00:00","2014-02-17T17:00:26.000+00:00","3614271327352","BV_PIE","Long Beach, CA, USA","16839432","False","0","0","5","True","","0","0","0","APPROVED","2014-02-14T08:01:42.000+00:00","I have used this for a little over two years as a daily product for my face after showering... it is great. I am in the sun a lot as well, and it keeps me moisturized very well. I have combination skin and it really works good with that!","Excellent product for your face!","jproff","",""
"Aquapower Normal Skin","OLIGO-THERMAL COMFORT CARE MOISTURIZING - ANTI-DRYNESS, BIOTHERM HOMME'S #1 BEST SELLING MOISTURIZER. The benefits of 5000 litres of thermal spa water have been concentrated into this ultra-moisturizing, fresh, and light cream gel, enriched with Pure Extract of Life Plankton.","Biotherm","https://www.beautyboutique.ca/Categories/Men/Skin-Care/Moisturizers/Aquapower-Normal-Skin/p/BB_3614271327352","5","4.5","4.5","63684875","6fb2ff45-9f52-520c-bbb8-e1a66596d83b","biotherm","2014-08-09T00:00:03.000+00:00","2014-08-09T00:00:03.000+00:00","3614271327352","BV_PIE","Ithaca, NY, USA","K-00013387","False","0","0","5","True","","0","0","0","APPROVED","2014-08-06T14:11:22.000+00:00","I have used many lotion and skin products, but I found Aquapower products are the best for me. The products are not sticky, lasting long hours and smell mild but very unique!

I highly recommend it.","This product has a great quality","hm432","",""
"Aquapower Normal Skin","OLIGO-THERMAL COMFORT CARE MOISTURIZING - ANTI-DRYNESS, BIOTHERM HOMME'S #1 BEST SELLING MOISTURIZER. The benefits of 5000 litres of thermal spa water have been concentrated into this ultra-moisturizing, fresh, and light cream gel, enriched with Pure Extract of Life Plankton.","Biotherm","https://www.beautyboutique.ca/Categories/Men/Skin-Care/Moisturizers/Aquapower-Normal-Skin/p/BB_3614271327352","5","4.5","4.5","181626305","31c81f4e-c228-5db3-b2e5-c82262a92da8","beautyboutique","2017-04-22T03:15:06.000+00:00","2017-04-22T03:15:06.000+00:00","3614271327352","BV_REVIEW_DISPLAY","Toronto","f0o3sub9vyc79cb46z0rtvahk","False","0","0","5","True","","0","0","0","APPROVED","2017-04-21T14:53:53.000+00:00","Feels good and doesn't get sticky as the day goes on.  Has a great fragrance but not so much that it is overpowering. Doesnt clog pores. High recommended.","My favorite moisturizer","KRB1234","5","5"
"Aquapower Normal Skin","OLIGO-THERMAL COMFORT CARE MOISTURIZING - ANTI-DRYNESS, BIOTHERM HOMME'S #1 BEST SELLING MOISTURIZER. The benefits of 5000 litres of thermal spa water have been concentrated into this ultra-moisturizing, fresh, and light cream gel, enriched with Pure Extract of Life Plankton.","Biotherm","https://www.beautyboutique.ca/Categories/Men/Skin-Care/Moisturizers/Aquapower-Normal-Skin/p/BB_3614271327352","5","4.5","4.5","51221356","fae6add2-5e56-550e-a612-0f5a56612501","biotherm","2013-12-29T21:00:09.000+00:00","2013-12-29T21:00:09.000+00:00","3614271327352","BV_PIE","","K-00159412","False","0","0","1","False","","0","0","0","APPROVED","2013-12-27T04:26:24.000+00:00","This product is broken and very hard to use, there are many people get same bad and broken condition products as well as me, not recommand buy it online,","Buy it in the store not online","kami","",""
"Aquapower Normal Skin","OLIGO-THERMAL COMFORT CARE MOISTURIZING - ANTI-DRYNESS, BIOTHERM HOMME'S #1 BEST SELLING MOISTURIZER. The benefits of 5000 litres of thermal spa water have been concentrated into this ultra-moisturizing, fresh, and light cream gel, enriched with Pure Extract of Life Plankton.","Biotherm","https://www.beautyboutique.ca/Categories/Men/Skin-Care/Moisturizers/Aquapower-Normal-Skin/p/BB_3614271327352","5","4.5","4.5","35361727","cbba5091-c134-5c39-a624-b62573e15ffb","biotherm","2012-10-06T09:45:30.000+00:00","2012-10-06T09:45:30.000+00:00","3614271327352","BV_REVIEW_DISPLAY_ZERO_REVIEWS","montreal, qc","K-00000378","False","0","0","5","True","","0","0","0","APPROVED","2012-10-04T18:12:02.000+00:00","Does everything it promises and more! It leaves my skin [perfectly toned, hydrated and problem free both after shaving and throughout the entire day!","incrediable moisturizer!","nick26","",""
"Aquapower Normal Skin","OLIGO-THERMAL COMFORT CARE MOISTURIZING - ANTI-DRYNESS, BIOTHERM HOMME'S #1 BEST SELLING MOISTURIZER. The benefits of 5000 litres of thermal spa water have been concentrated into this ultra-moisturizing, fresh, and light cream gel, enriched with Pure Extract of Life Plankton.","Biotherm","https://www.beautyboutique.ca/Categories/Men/Skin-Care/Moisturizers/Aquapower-Normal-Skin/p/BB_3614271327352","5","4.5","4.5","50379025","1e7f944b-e5ef-5fe1-8fb5-78a337ac37e9","biotherm","2013-12-14T19:30:08.000+00:00","2013-12-14T19:30:08.000+00:00","3614271327352","BV_PIE","Henderson, NV, USA","K-00051288","False","0","0","5","True","","0","0","0","APPROVED","2013-12-12T18:32:18.000+00:00","I have used this product for many years, and have always found that it responds effectively to my facial moisture needs. I will continue to use it.","A reliable product","Antone","",""
"Aquapower Normal Skin","OLIGO-THERMAL COMFORT CARE MOISTURIZING - ANTI-DRYNESS, BIOTHERM HOMME'S #1 BEST SELLING MOISTURIZER. The benefits of 5000 litres of thermal spa water have been concentrated into this ultra-moisturizing, fresh, and light cream gel, enriched with Pure Extract of Life Plankton.","Biotherm","https://www.beautyboutique.ca/Categories/Men/Skin-Care/Moisturizers/Aquapower-Normal-Skin/p/BB_3614271327352","5","4.5","4.5","92012350","bb4d99b8-16cf-5f7f-8334-76bc84174e66","biotherm","2015-10-16T22:45:05.000+00:00","2015-10-16T22:45:05.000+00:00","3614271327352","BV_PIE","Miami, FL, USA","K-02746192","False","0","0","5","True","","0","0","0","APPROVED","2015-10-16T12:28:44.000+00:00","The texture of the gel allows it to be easily absorbed into my skin. I would highly recommend this product for guys who get dry skin on their face.","high recommended","Claudio","",""
"Aquapower Normal Skin","OLIGO-THERMAL COMFORT CARE MOISTURIZING - ANTI-DRYNESS, BIOTHERM HOMME'S #1 BEST SELLING MOISTURIZER. The benefits of 5000 litres of thermal spa water have been concentrated into this ultra-moisturizing, fresh, and light cream gel, enriched with Pure Extract of Life Plankton.","Biotherm","https://www.beautyboutique.ca/Categories/Men/Skin-Care/Moisturizers/Aquapower-Normal-Skin/p/BB_3614271327352","5","4.5","4.5","45711835","8d069b09-1943-5a90-a7fe-5a42014538a8","biotherm","2013-09-06T13:30:15.000+00:00","2013-09-06T13:30:15.000+00:00","3614271327352","BV_PIE","Andrews, TX, USA","7923475","False","0","0","5","True","","0","0","0","APPROVED","2013-09-05T23:55:48.000+00:00","I find this product an excellent way to hydrate my face after shaving. The texture is great as is the fragrance. Leaves my face nice and smooth.","I really enjoy the fragrance!","Tim52","",""
"Aquapower Normal Skin","OLIGO-THERMAL COMFORT CARE MOISTURIZING - ANTI-DRYNESS, BIOTHERM HOMME'S #1 BEST SELLING MOISTURIZER. The benefits of 5000 litres of thermal spa water have been concentrated into this ultra-moisturizing, fresh, and light cream gel, enriched with Pure Extract of Life Plankton.","Biotherm","https://www.beautyboutique.ca/Categories/Men/Skin-Care/Moisturizers/Aquapower-Normal-Skin/p/BB_3614271327352","5","4.5","4.5","56508817","8bc1a495-2227-5c49-ab54-38baa72d4904","biotherm","2014-04-07T02:45:05.000+00:00","2014-04-07T02:45:05.000+00:00","3614271327352","BV_PIE","california","7336705","False","0","0","5","True","","0","0","0","APPROVED","2014-04-05T13:04:43.000+00:00","Have used Aquapower for at least 15 years. Wouldn't be without it. Has helped maintain the healthy looking, unlined skin of a much younger man.","amazing product","paul","",""
"Aquapower Normal Skin","OLIGO-THERMAL COMFORT CARE MOISTURIZING - ANTI-DRYNESS, BIOTHERM HOMME'S #1 BEST SELLING MOISTURIZER. The benefits of 5000 litres of thermal spa water have been concentrated into this ultra-moisturizing, fresh, and light cream gel, enriched with Pure Extract of Life Plankton.","Biotherm","https://www.beautyboutique.ca/Categories/Men/Skin-Care/Moisturizers/Aquapower-Normal-Skin/p/BB_3614271327352","5","4.5","4.5","56100039","b32c4753-8a5a-5074-912f-2b932ebae438","biotherm","2014-03-31T17:45:11.000+00:00","2014-03-31T17:45:11.000+00:00","3614271327352","BV_PIE","Glendale, AZ, USA","K-00343812","False","0","0","5","True","","0","0","0","APPROVED","2014-03-28T16:38:13.000+00:00","Think it is overpriced but obviously willing to pay for it because I love it. Makes a sensitive face feel great after shaving and smells good.","Love the product","Sunshine069","",""
"Aquapower Normal Skin","OLIGO-THERMAL COMFORT CARE MOISTURIZING - ANTI-DRYNESS, BIOTHERM HOMME'S #1 BEST SELLING MOISTURIZER. The benefits of 5000 litres of thermal spa water have been concentrated into this ultra-moisturizing, fresh, and light cream gel, enriched with Pure Extract of Life Plankton.","Biotherm","https://www.beautyboutique.ca/Categories/Men/Skin-Care/Moisturizers/Aquapower-Normal-Skin/p/BB_3614271327352","5","4.5","4.5","97008076","df4d023e-0712-5b8c-8220-5f8a14e8d56d","biotherm","2015-12-11T22:46:57.000+00:00","2015-12-11T22:46:57.000+00:00","3614271327352","BV_PIE","New York, NY, USA","K-00036046","False","0","0","5","True","","0","0","0","APPROVED","2015-12-09T15:07:39.000+00:00","Great product. What a difference! I was not big on moisturizer but WOW! Great results for me. I have dry skin but your face because smooth.","Refreshing to the face","Benito23","",""
"Aquapower Normal Skin","OLIGO-THERMAL COMFORT CARE MOISTURIZING - ANTI-DRYNESS, BIOTHERM HOMME'S #1 BEST SELLING MOISTURIZER. The benefits of 5000 litres of thermal spa water have been concentrated into this ultra-moisturizing, fresh, and light cream gel, enriched with Pure Extract of Life Plankton.","Biotherm","https://www.beautyboutique.ca/Categories/Men/Skin-Care/Moisturizers/Aquapower-Normal-Skin/p/BB_3614271327352","5","4.5","4.5","97722742","144f8b18-5ab3-544f-9a03-a1f5cb797539","biotherm","2015-12-22T15:46:48.000+00:00","2015-12-22T15:46:48.000+00:00","3614271327352","BV_PIE","Brea, CA, USA","K-02660251","False","0","0","5","True","","0","0","0","APPROVED","2015-12-19T02:37:30.000+00:00","I had doubts before ordering...after trying it out, I fell in love with the product. I am a true believer now and It works wonder!","Keeping the skin away from dryness! (SoCal Winter)","jj23luder","",""
"Aquapower Normal Skin","OLIGO-THERMAL COMFORT CARE MOISTURIZING - ANTI-DRYNESS, BIOTHERM HOMME'S #1 BEST SELLING MOISTURIZER. The benefits of 5000 litres of thermal spa water have been concentrated into this ultra-moisturizing, fresh, and light cream gel, enriched with Pure Extract of Life Plankton.","Biotherm","https://www.beautyboutique.ca/Categories/Men/Skin-Care/Moisturizers/Aquapower-Normal-Skin/p/BB_3614271327352","5","4.5","4.5","49202573","8de6a0fb-659b-57ef-b733-0a5f319c9042","biotherm","2013-11-13T12:15:06.000+00:00","2013-11-13T12:15:06.000+00:00","3614271327352","BV_PIE","Illinois, USA","K-00101862","False","0","0","5","True","","0","0","0","APPROVED","2013-11-12T18:21:37.000+00:00","It has a great texture and can be absorbed very fast. And my skin becomes very smooth for a whole day. Very masculine fragrance.","Excellent Effect","Jingjun","",""
"Aquapower Normal Skin","OLIGO-THERMAL COMFORT CARE MOISTURIZING - ANTI-DRYNESS, BIOTHERM HOMME'S #1 BEST SELLING MOISTURIZER. The benefits of 5000 litres of thermal spa water have been concentrated into this ultra-moisturizing, fresh, and light cream gel, enriched with Pure Extract of Life Plankton.","Biotherm","https://www.beautyboutique.ca/Categories/Men/Skin-Care/Moisturizers/Aquapower-Normal-Skin/p/BB_3614271327352","5","4.5","4.5","103871573","29626fad-e523-5ba7-8efc-581e3280d77d","biotherm","2016-03-02T16:00:48.000+00:00","2016-03-02T16:00:48.000+00:00","3614271327352","BV_PIE","Cape Cod, MA","691385","False","0","0","5","True","","0","0","0","APPROVED","2016-02-29T15:15:19.000+00:00","I have used this for years. It is very moisturizing without being sticky of drying. Best product I have found.","Great moisturizing","Bilex","",""
"Aquapower Normal Skin","OLIGO-THERMAL COMFORT CARE MOISTURIZING - ANTI-DRYNESS, BIOTHERM HOMME'S #1 BEST SELLING MOISTURIZER. The benefits of 5000 litres of thermal spa water have been concentrated into this ultra-moisturizing, fresh, and light cream gel, enriched with Pure Extract of Life Plankton.","Biotherm","https://www.beautyboutique.ca/Categories/Men/Skin-Care/Moisturizers/Aquapower-Normal-Skin/p/BB_3614271327352","5","4.5","4.5","48769232","29ba08e0-a888-5b3f-a9ac-d5ecb4dede81","biotherm","2013-11-03T21:45:12.000+00:00","2013-11-03T21:45:12.000+00:00","3614271327352","BV_PIE","","K-00093154","False","0","0","4","True","","0","0","0","APPROVED","2013-11-01T21:13:57.000+00:00","This stuff really makes the face feel better and look better, and definitely is not oily. I like it at lot.","Use It Everyday","Mike01","",""
"Aquapower Normal Skin","OLIGO-THERMAL COMFORT CARE MOISTURIZING - ANTI-DRYNESS, BIOTHERM HOMME'S #1 BEST SELLING MOISTURIZER. The benefits of 5000 litres of thermal spa water have been concentrated into this ultra-moisturizing, fresh, and light cream gel, enriched with Pure Extract of Life Plankton.","Biotherm","https://www.beautyboutique.ca/Categories/Men/Skin-Care/Moisturizers/Aquapower-Normal-Skin/p/BB_3614271327352","5","4.5","4.5","53360219","795b726c-5477-5c99-8421-058aa9c15978","biotherm","2014-01-26T12:30:07.000+00:00","2014-01-26T12:30:07.000+00:00","3614271327352","BV_PIE","California, USA","12924363","False","0","0","5","True","","0","0","0","APPROVED","2014-01-24T15:26:07.000+00:00","I have been using the product for years and enjoy it very much. I would like it if the price was lower.","Excellent product","jdha","",""
"Aquapower Normal Skin","OLIGO-THERMAL COMFORT CARE MOISTURIZING - ANTI-DRYNESS, BIOTHERM HOMME'S #1 BEST SELLING MOISTURIZER. The benefits of 5000 litres of thermal spa water have been concentrated into this ultra-moisturizing, fresh, and light cream gel, enriched with Pure Extract of Life Plankton.","Biotherm","https://www.beautyboutique.ca/Categories/Men/Skin-Care/Moisturizers/Aquapower-Normal-Skin/p/BB_3614271327352","5","4.5","4.5","36967007","5b6f7c1a-f4bb-50c6-acb1-4deb4581fa4d","biotherm","2013-02-20T22:16:05.000+00:00","2013-02-20T22:16:05.000+00:00","3614271327352","BV_REVIEW_DISPLAY","","K-00006065","False","0","0","3","","","0","0","0","APPROVED","2012-11-22T23:23:12.000+00:00","initially, this leaves my skin hydrated but as the day goes by, my face becomes very oily and shiny","Not the best","Anonymous","",""
